"","gene","BOOST_Ising","BOOST_GP","SPARK","BinSpect"
"11617","ZSCAN12",0,0,0,0
"11618","GPR1",0,0,0,0
"11619","RBM41",0,0,0,0
"11620","LYRM9",0,0,0,0
"11621","ACP6",0,0,0,0
"11622","H2AFB3",0,0,0,0
"11623","STARD4",0,0,0,0
"11624","SERPINF2",0,0,0,0
"11625","PARP8",0,0,0,0
"11626","ENPEP",0,0,0,0
"11627","COL4A4",0,0,0,0
"11628","PDE9A",0,0,0,0
"11629","AC092881.1",0,0,0,0
"11630","TNIP2",0,0,0,0
"11631","LIFR",0,0,0,0
"11632","MED31",0,0,0,0
"11633","TP73",0,0,0,0
"11634","C4orf36",0,0,0,0
"11635","SLFN13",0,0,0,0
"11636","TWISTNB",0,0,0,0
"11637","TJP3",0,0,0,0
"11638","LRRN4CL",0,0,0,0
"11639","FCN1",0,0,0,0
"11640","FAHD2A",0,0,0,0
"11641","WDPCP",0,0,0,0
"11642","PPP1R3F",0,0,0,0
"11643","ZRANB3",0,0,0,0
"11644","MTFMT",0,0,0,0
"11645","C15orf52",0,0,0,0
"11646","RUNX2",0,0,0,0
"11647","NCF2",0,0,0,0
"11648","ULK2",0,0,0,0
"11649","DACH1",0,0,0,0
"11650","PGBD5",0,0,0,0
"11651","CEP97",0,0,0,0
"11652","N6AMT1",0,0,0,0
"11653","RNF24",0,0,0,0
"11654","CTRB2",0,0,0,0
"11655","RSBN1",0,0,0,0
"11656","LRMP",0,0,0,0
"11657","PHACTR3",0,0,0,0
"11658","C1orf158",0,0,0,0
"11659","CDH7",0,0,0,0
"11660","FKSG54",0,0,0,0
"11661","SYT8",0,0,0,0
"11662","ZNF337",0,0,0,0
"11663","DPH2",0,0,0,0
"11664","USP43",0,0,0,0
"11665","RWDD2B",0,0,0,0
"11666","FAM222A",0,0,0,0
"11667","CHST2",0,0,0,0
"11668","ZNF442",0,0,0,0
"11669","MAT1A",0,0,0,0
"11670","NOXA1",0,0,0,0
"11671","HS3ST1",0,0,0,0
"11672","MRPL36",0,0,0,0
"11673","GIT2",0,0,0,0
"11674","PGS1",0,0,0,0
"11675","C2orf15",0,0,0,0
"11676","GPD1",0,0,0,0
"11677","CETP",0,0,0,0
"11678","KLHL20",0,0,0,0
"11679","RP11.849H4.2",0,0,0,0
"11680","AARS2",0,0,0,0
"11681","ZNF618",0,0,0,0
"11682","CWH43",0,0,0,0
"11683","CHKB",0,0,0,0
"11684","C2orf76",0,0,0,0
"11685","ZMIZ2",0,0,0,0
"11686","DHODH",0,0,0,0
"11687","NME7",0,0,0,0
"11688","DAAM2",0,0,0,0
"11689","DEPDC1",0,0,0,0
"11690","CMPK2",0,0,0,0
"11691","TAF6L",0,0,0,0
"11692","TUBD1",0,0,0,0
"11693","NR4A3",0,0,0,0
"11694","SLC35E4",0,0,0,0
"11695","TCAF2",0,0,0,0
"11696","GBP4",0,0,0,0
"11697","STK26",0,0,0,0
"11698","MYOM1",0,0,0,0
"11699","CEACAM1",0,0,0,0
"11700","GEMIN4",0,0,0,0
"11701","CDC45",0,0,0,0
"11702","GMIP",0,0,0,0
"11703","ZNF701",0,0,0,0
"11704","TESC",0,0,0,0
"11705","ATP6V1E2",0,0,0,0
"11706","ZNF45",0,0,0,0
"11707","GP2",0,0,0,0
"11708","GIMAP2",0,0,0,0
"11709","C1QL1",0,0,0,0
"11710","CKAP2",0,0,0,0
"11711","MRPL38",0,0,0,0
"11712","FTCDNL1",0,0,0,0
"11713","PDCD11",0,0,0,1
"11714","RBKS",0,0,0,0
"11715","RP11.795F19.5",0,0,0,0
"11716","ABHD12B",0,0,0,0
"11717","ITGA10",0,0,0,0
"11718","STEAP4",0,0,0,0
"11719","PNMAL2",0,0,0,0
"11720","MPP6",0,0,0,0
"11721","TMEM229B",0,0,0,0
"11722","TTLL1",0,0,0,0
"11723","PSMD9",0,0,0,0
"11724","TTC21A",0,0,0,0
"11725","SULT1C2",0,0,0,0
"11726","MX2",0,0,0,0
"11727","CSF2RA",0,0,0,0
"11728","ELAVL4",0,0,0,0
"11729","RPS6KA6",0,0,0,0
"11730","MELK",0,0,0,0
"11731","CHN2",0,0,0,0
"11732","CYP26B1",0,0,0,0
"11733","TNNT2",0,0,0,0
"11734","SLC37A3",0,0,0,0
"11735","CD79B",0,0,0,0
"11736","GLIS3",0,0,0,0
"11737","TRPV6",0,0,0,0
"11738","MS4A15",0,0,0,0
"11739","CEBPZ",0,0,0,0
"11740","PANX1",0,0,0,0
"11741","ZNF286A",0,0,0,0
"11742","THNSL2",0,0,0,0
"11743","PSD3",0,0,0,0
"11744","MLKL",0,0,0,0
"11745","HIVEP3",0,0,0,0
"11746","SLC25A44",0,0,0,1
"11747","TXNRD3",0,0,0,0
"11748","SLC13A5",0,0,0,0
"11749","CLCNKA",0,0,0,0
"11750","PIGV",0,0,0,0
"11751","YRDC",0,0,0,0
"11752","SH2D4A",0,0,0,0
"11753","TTC30A",0,0,0,0
"11754","RAI2",0,0,0,0
"11755","NEURL2",0,0,0,0
"11756","ICAM3",0,0,0,0
"11757","ZNF382",0,0,0,0
"11758","KREMEN1",0,0,0,0
"11759","CD4",0,0,0,0
"11760","POPDC3",0,0,0,0
"11761","PPME1",0,0,0,0
"11762","LIPT1",0,0,0,0
"11763","PLEKHG5",0,0,0,0
"11764","SWT1",0,0,0,0
"11765","ZNF862",0,0,0,0
"11766","C8orf37",0,0,0,0
"11767","NOTCH4",0,0,0,0
"11768","CEP135",0,0,0,0
"11769","ZFPL1",0,0,0,0
"11770","GINS3",0,0,0,0
"11771","TRIM29",0,0,0,0
"11772","TBC1D3K",0,0,0,0
"11773","DIAPH3",0,0,0,0
"11774","HDX",0,0,0,0
"11775","TIGAR",0,0,0,0
"11776","PCGF6",0,0,0,0
"11777","KRT75",0,0,0,0
"11778","PAX6",0,0,0,0
"11779","FAM131A",0,0,0,0
"11780","HCST",0,0,0,0
"11781","DEPDC5",0,0,0,0
"11782","TFB1M",0,0,0,0
"11783","PIWIL2",0,0,0,0
"11784","C2CD2L",0,0,0,0
"11785","FAM110B",0,0,0,0
"11786","GAB3",0,0,0,0
"11787","BAHCC1",0,0,0,0
"11788","FER",0,0,0,0
"11789","FCRL3",0,0,0,0
"11790","TMEM204",0,0,0,0
"11791","CXCL13",0,0,0,0
"11792","CCDC146",0,0,0,0
"11793","MAP3K9",0,0,0,0
"11794","TMEM175",0,0,0,0
"11795","NPPC",0,0,0,0
"11796","ZNF443",0,0,0,0
"11797","P2RY13",0,0,0,0
"11798","GJB3",0,0,0,0
"11799","THBS4",0,0,0,0
"11800","MYH3",0,0,0,0
"11801","CHRAC1",0,0,0,0
"11802","CCDC101",0,0,0,0
"11803","GALNT15",0,0,0,0
"11804","TIGIT",0,0,0,0
"11805","ANKMY2",0,0,0,0
"11806","KIN",0,0,0,0
"11807","INTS8",0,0,0,0
"11808","MT1M",0,0,0,0
"11809","PLCE1",0,0,0,0
"11810","ASL",0,0,0,0
"11811","NCAPD2",0,0,0,0
"11812","ADAM11",0,0,0,0
"11813","TUBA8",0,0,0,0
"11814","CCDC150",0,0,0,0
"11815","DOHH",0,0,0,0
"11816","PYGO1",0,0,0,0
"11817","PLAG1",0,0,0,0
"11818","BEND3",0,0,0,0
"11819","RAPGEF5",0,0,0,0
"11820","APBB3",0,0,0,0
"11821","ZNF620",0,0,0,0
"11822","SDS",0,0,0,0
"11823","ITIH3",0,0,0,0
"11824","NANP",0,0,0,0
"11825","RAB6C",0,0,0,0
"11826","DDO",0,0,0,0
"11827","ZNF462",0,0,0,0
"11828","NINJ2",0,0,0,0
"11829","RTKN2",0,0,0,0
"11830","BTN3A1",0,0,0,0
"11831","ELP4",0,0,0,0
"11832","CSGALNACT1",0,0,0,0
"11833","KCTD6",0,0,0,0
"11834","CHAF1B",0,0,0,0
"11835","ZNF780B",0,0,0,0
"11836","TRIB3",0,0,0,0
"11837","TRPV2",0,0,0,0
"11838","PEX14",0,0,0,0
"11839","TMCC3",0,0,0,0
"11840","CCL28",0,0,0,0
"11841","ZNF586",0,0,0,0
"11842","PPWD1",0,0,0,0
"11843","MON1A",0,0,0,0
"11844","TCEA2",0,0,0,0
"11845","RNASEL",0,0,0,0
"11846","SH2D3A",0,0,0,0
"11847","SLC9A2",0,0,0,0
"11848","HDAC6",0,0,0,0
"11849","HARS",0,0,0,0
"11850","RGSL1",0,0,0,0
"11851","ABCC6",0,0,0,0
"11852","ZNF268",0,0,0,0
"11853","TAS1R3",0,0,0,0
"11854","PHGDH",0,0,0,0
"11855","KLK11",0,0,0,0
"11856","TDRD7",0,0,0,0
"11857","CCBL1",0,0,0,0
"11858","APC2",0,0,0,0
"11859","C2orf42",0,0,0,0
"11860","IL1RL2",0,0,0,0
"11861","RP11.295P9.13",0,0,0,0
"11862","LILRA4",0,0,0,0
"11863","DTWD1",0,0,0,0
"11864","CLDN15",0,0,0,0
"11865","COQ10A",0,0,0,0
"11866","SPECC1",0,0,0,0
"11867","JPH1",0,0,0,0
"11868","SLC30A3",0,0,0,0
"11869","HSBP1L1",0,0,0,0
"11870","MYOZ3",0,0,0,0
"11871","PLK1",0,0,0,0
"11872","KLC4",0,0,0,0
"11873","FAM213B",0,0,0,0
"11874","ZBTB9",0,0,0,0
"11875","CRYZL1",0,0,0,0
"11876","IL2RG",0,0,0,0
"11877","KIF12",0,0,0,0
"11878","FOXRED1",0,0,0,0
"11879","FOXC1",0,0,0,0
"11880","FDXACB1",0,0,0,0
"11881","CENPU",0,0,0,0
"11882","ST6GALNAC5",0,0,0,0
"11883","GNA14",0,0,0,0
"11884","FGD3",0,0,0,0
"11885","CH507.9B2.5",0,0,0,0
"11886","UGT2B28",0,0,0,0
"11887","AMY2A",0,0,0,0
"11888","C5orf56",0,0,0,0
"11889","MYOG",0,0,0,0
"11890","COX7A1",0,0,0,0
"11891","MET",0,0,0,0
"11892","ZNF596",0,0,0,0
"11893","STK35",0,0,0,0
"11894","ARNTL2",0,0,0,0
"11895","HOXC5",0,0,0,0
"11896","KIF20B",0,0,0,0
"11897","ST20",0,0,0,0
"11898","HFE",0,0,0,0
"11899","ABCC1",0,0,0,0
"11900","FAM65C",0,0,0,0
"11901","SETD1B",0,0,0,0
"11902","KDR",0,0,0,0
"11903","VPRBP",0,0,0,0
"11904","NT5DC3",0,0,0,0
"11905","ZNF441",0,0,0,0
"11906","POLA1",0,0,0,0
"11907","C2orf88",0,0,0,0
"11908","SLC25A12",0,0,0,0
"11909","COQ5",0,0,0,0
"11910","SKA1",0,0,0,0
"11911","NR4A2",0,0,0,0
"11912","B4GALT6",0,0,0,0
"11913","CEP89",0,0,0,0
"11914","GABRE",0,0,0,0
"11915","KDM6B",0,0,0,0
"11916","UGT2B15",0,0,0,0
"11917","PIFO",0,0,0,0
"11918","GPAT2",0,0,0,0
"11919","CD180",0,0,0,0
"11920","ECD",0,0,0,0
"11921","TSEN15",0,0,0,0
"11922","RBPMS2",0,0,0,0
"11923","HCN3",0,0,0,0
"11924","AL589743.1",0,0,0,0
"11925","PTK2B",0,0,0,0
"11926","GPRIN3",0,0,0,0
"11927","THAP8",0,0,0,0
"11928","ZBTB25",0,0,0,0
"11929","PCDHGA5",0,0,0,0
"11930","MAPK11",0,0,0,0
"11931","FANCE",0,0,0,0
"11932","ENOX2",0,0,0,0
"11933","CCDC40",0,0,0,0
"11934","AC253572.1",0,0,0,0
"11935","BACE1",0,0,0,0
"11936","CYP4F22",0,0,0,0
"11937","GLDN",0,0,0,0
"11938","MED20",0,0,0,0
"11939","ENO3",0,0,0,0
"11940","ZNF354B",0,0,0,0
"11941","PRIM1",0,0,0,0
"11942","CYP11A1",0,0,0,0
"11943","NDST3",0,0,0,0
"11944","RPGR",0,0,0,0
"11945","WWC3",0,0,0,0
"11946","ADGRL4",0,0,0,0
"11947","AGER",0,0,0,0
"11948","GPHN",0,0,0,0
"11949","BCL9",0,0,0,0
"11950","CBFA2T3",0,0,0,0
"11951","GSPT2",0,0,0,0
"11952","KIF21B",0,0,0,0
"11953","CHST6",0,0,0,0
"11954","ROBO3",0,0,0,0
"11955","CLCN5",0,0,0,0
"11956","RIN1",0,0,0,0
"11957","UST",0,0,0,0
"11958","ASAH2B",0,0,0,0
"11959","PTAFR",0,0,0,0
"11960","THEM4",0,0,0,0
"11961","POLE2",0,0,0,0
"11962","KIF18A",0,0,0,0
"11963","RIPK2",0,0,0,0
"11964","SPATC1L",0,0,0,0
"11965","MYL5",0,0,0,0
"11966","RP11.392E22.9",0,0,0,0
"11967","PSPH",0,0,0,0
"11968","GIPR",0,0,0,0
"11969","PLK4",0,0,0,0
"11970","TMEM69",0,0,0,0
"11971","CLCC1",0,0,0,0
"11972","CAPN15",0,0,0,0
"11973","TECTA",0,0,0,0
"11974","ZNF595",0,0,0,0
"11975","DBT",0,0,0,0
"11976","NRM",0,0,0,0
"11977","PPID",0,0,0,0
"11978","RASL10B",0,0,0,0
"11979","ARTN",0,0,0,0
"11980","TNFRSF21",0,0,0,0
"11981","FBXO41",0,0,0,0
"11982","SUCNR1",0,0,0,0
"11983","ZNF707",0,0,0,0
"11984","UPK3B",0,0,0,0
"11985","TLR7",0,0,0,0
"11986","ESF1",0,0,0,0
"11987","TRIM36",0,0,0,0
"11988","VEPH1",0,0,0,0
"11989","INMT",0,0,0,0
"11990","BMP8A",0,0,0,0
"11991","HOXA5",0,0,0,0
"11992","PRR29",0,0,0,0
"11993","ZRANB1",0,0,0,0
"11994","MYH14",0,0,0,0
"11995","AZI2",0,0,0,0
"11996","ZNF208",0,0,0,0
"11997","NAALADL1",0,0,0,0
"11998","FAM3B",0,0,0,0
"11999","SHOX2",0,0,0,0
"12000","RMDN2",0,0,0,0
"12001","ANXA2R",0,0,0,0
"12002","QTRT1",0,0,0,0
"12003","GDPGP1",0,0,0,0
"12004","BOC",0,0,0,0
"12005","ADAMTS6",0,0,0,0
"12006","ADRA2A",0,0,0,0
"12007","CDH26",0,0,0,0
"12008","CPNE7",0,0,0,0
"12009","CDO1",0,0,0,0
"12010","HERC3",0,0,0,0
"12011","SLC30A4",0,0,0,0
"12012","ALS2",0,0,0,0
"12013","HBG2",0,0,0,0
"12014","SEL1L3",0,0,0,0
"12015","CASC10",0,0,0,0
"12016","HMBS",0,0,0,0
"12017","STX11",0,0,0,0
"12018","NUP37",0,0,0,0
"12019","SPDYE3",0,0,0,0
"12020","SATB2",0,0,0,0
"12021","DHX33",0,0,0,0
"12022","KDELC1",0,0,0,0
"12023","SAA4",0,0,0,0
"12024","MT1HL1",0,0,0,0
"12025","MAATS1",0,0,0,0
"12026","GAGE12D",0,0,0,0
"12027","AC243945.1",0,0,0,0
"12028","PAIP2B",0,0,0,0
"12029","FAM63A",0,0,0,0
"12030","VAX2",0,0,0,0
"12031","SCN7A",0,0,0,0
"12032","TRIM16",0,0,0,0
"12033","TMEM71",0,0,0,0
"12034","RUNDC1",0,0,0,0
"12035","HPCAL1",0,0,0,0
"12036","CHRDL1",0,0,0,0
"12037","ZSCAN2",0,0,0,0
"12038","CCDC39",0,0,0,0
"12039","TNMD",0,0,0,0
"12040","SLC9A6",0,0,0,0
"12041","LSM11",0,0,0,0
"12042","HYKK",0,0,0,0
"12043","PAQR3",0,0,0,0
"12044","ZNF175",0,0,0,0
"12045","PBDC1",0,0,0,0
"12046","HBA2",0,0,0,0
"12047","CAPN8",0,0,0,0
"12048","ARHGAP19",0,0,0,0
"12049","CHST14",0,0,0,0
"12050","PAX9",0,0,0,0
"12051","KCNN1",0,0,0,0
"12052","ESPN",0,0,0,0
"12053","IRX1",0,0,0,0
"12054","ACTR3C",0,0,0,0
"12055","PAG1",0,0,0,0
"12056","VPS33B",0,0,0,0
"12057","TPX2",0,0,0,0
"12058","TFCP2L1",0,0,0,0
"12059","METTL18",0,0,0,0
"12060","FEZ1",0,0,0,0
"12061","CD8B",0,0,0,0
"12062","MMRN1",0,0,0,0
"12063","BMPER",0,0,0,0
"12064","TTF2",0,0,0,0
"12065","PLXNA4",0,0,0,0
"12066","SLFN11",0,0,0,0
"12067","SOSTDC1",0,0,0,0
"12068","ANXA8L1",0,0,0,0
"12069","ZKSCAN5",0,0,0,0
"12070","JRKL",0,0,0,0
"12071","CNTLN",0,0,0,0
"12072","CD83",0,0,0,0
"12073","C1QTNF1",0,0,0,0
"12074","SEPT8",0,0,0,0
"12075","CX3CR1",0,0,0,0
"12076","SELE",0,0,0,0
"12077","FILIP1",0,0,0,0
"12078","GNL2",0,0,0,0
"12079","HHEX",0,0,0,0
"12080","GDPD1",0,0,0,0
"12081","PRDM8",0,0,0,0
"12082","TCEAL5",0,0,0,0
"12083","GSTZ1",0,0,0,0
"12084","SAG",0,0,0,0
"12085","PICK1",0,0,0,0
"12086","RBP5",0,0,0,0
"12087","PARP15",0,0,0,0
"12088","HIST2H4A",0,0,0,0
"12089","STOX2",0,0,0,0
"12090","CELF4",0,0,0,0
"12091","TMEM170B",0,0,0,0
"12092","ZNF410",0,0,0,0
"12093","POLR2B",0,0,0,0
"12094","TMEM257",0,0,0,0
"12095","GPR63",0,0,0,0
"12096","ADAMTS9",0,0,0,0
"12097","FGFRL1",0,0,0,0
"12098","TMSB15B",0,0,0,0
"12099","PIGZ",0,0,0,0
"12100","TANGO2",0,0,0,0
"12101","OLFM1",0,0,0,0
"12102","EPS15L1",0,0,0,0
"12103","TMEM220",0,0,0,0
"12104","STEAP3",0,0,0,0
"12105","DCLK1",0,0,0,0
"12106","RFTN2",0,0,0,0
"12107","TRMT2B",0,0,0,0
"12108","RAB26",0,0,0,0
"12109","ZNF611",0,0,0,0
"12110","NCKAP5",0,0,0,0
"12111","MSL2",0,0,0,0
"12112","IL34",0,0,0,0
"12113","UNKL",0,0,0,0
"12114","TRMT61B",0,0,0,0
"12115","PLEKHG4",0,0,0,0
"12116","CSPP1",0,0,0,0
"12117","PLEKHG1",0,0,0,0
"12118","CFAP70",0,0,0,0
"12119","IGDCC3",0,0,0,0
"12120","GHDC",0,0,0,0
"12121","TSTD2",0,0,0,0
"12122","MAP7D2",0,0,0,0
"12123","FAM109B",0,0,0,0
"12124","PDE1C",0,0,0,0
"12125","ZNF813",0,0,0,0
"12126","TEKT4",0,0,0,0
"12127","HVCN1",0,0,0,0
"12128","TENM3",0,0,0,0
"12129","TMEM173",0,0,0,0
"12130","AVPR1A",0,0,0,0
"12131","ZNF135",0,0,0,0
"12132","STAG1",0,0,0,0
"12133","GPR78",0,0,0,0
"12134","C5orf42",0,0,0,0
"12135","ZNF415",0,0,0,0
"12136","STAC2",0,0,0,0
"12137","METTL17",0,0,0,1
"12138","SCAMP1",0,0,0,0
"12139","SSX2IP",0,0,0,0
"12140","ZNF500",0,0,0,0
"12141","PHLPP2",0,0,0,0
"12142","GZMA",0,0,0,0
"12143","KCNQ3",0,0,0,0
"12144","STARD13",0,0,0,0
"12145","ULK4",0,0,0,0
"12146","ARMC7",0,0,0,0
"12147","C1orf50",0,0,0,0
"12148","ELAVL2",0,0,0,0
"12149","CA14",0,0,0,0
"12150","CYB561D1",0,0,0,0
"12151","ZNF850",0,0,0,0
"12152","ETV2",0,0,0,0
"12153","NFATC2",0,0,0,0
"12154","ZNF830",0,0,0,0
"12155","C17orf59",0,0,0,0
"12156","CSF3R",0,0,0,0
"12157","ANKMY1",0,0,0,0
"12158","ACSM5",0,0,0,0
"12159","TLR6",0,0,0,0
"12160","C19orf26",0,0,0,0
"12161","ABCB6",0,0,0,0
"12162","TESK1",0,0,0,0
"12163","HPGDS",0,0,0,0
"12164","FIP1L1",0,0,0,0
"12165","CDRT4",0,0,0,0
"12166","SNX11",0,0,0,0
"12167","CEP126",0,0,0,0
"12168","GAB2",0,0,0,0
"12169","ARSI",0,0,0,0
"12170","CDAN1",0,0,0,0
"12171","HPS6",0,0,0,0
"12172","SUPT3H",0,0,0,0
"12173","LKAAEAR1",0,0,0,0
"12174","AATK",0,0,0,0
"12175","DYRK3",0,0,0,0
"12176","RASSF8",0,0,0,0
"12177","GPATCH1",0,0,0,0
"12178","GPR173",0,0,0,0
"12179","KCTD20",0,0,0,1
"12180","BCL11A",0,0,0,0
"12181","FAM64A",0,0,0,0
"12182","C1orf101",0,0,0,0
"12183","PLEK",0,0,0,0
"12184","CPA2",0,0,0,0
"12185","RP11.310N16.1",0,0,0,0
"12186","ZMYND10",0,0,0,0
"12187","POU5F1",0,0,0,0
"12188","ZNF720",0,0,0,0
"12189","PBLD",0,0,0,0
"12190","FCGR1B",0,0,0,0
"12191","OR7D2",0,0,0,0
"12192","CDC42EP2",0,0,0,0
"12193","CDCA2",0,0,0,0
"12194","GAREML",0,0,0,0
"12195","KLF8",0,0,0,0
"12196","PTK6",0,0,0,0
"12197","PACRGL",0,0,0,0
"12198","ST8SIA5",0,0,0,0
"12199","CELSR3",0,0,0,0
"12200","HIST2H4B",0,0,0,0
"12201","NLRX1",0,0,0,0
"12202","HS6ST2",0,0,0,0
"12203","RP11.542C16.2",0,0,0,0
"12204","PCDHGA2",0,0,0,0
"12205","HOMER2",0,0,0,0
"12206","ZNF385D",0,0,0,0
"12207","GARNL3",0,0,0,0
"12208","IMMP2L",0,0,0,0
"12209","PTGIS",0,0,0,0
"12210","SLC9C2",0,0,0,0
"12211","TMEM52",0,0,0,0
"12212","HIST1H1D",0,0,0,0
"12213","H2AFB1",0,0,0,0
"12214","KIF15",0,0,0,0
"12215","TTC28",0,0,0,0
"12216","FAM160A1",0,0,0,0
"12217","ANKRD22",0,0,0,0
"12218","CYP4Z1",0,0,0,0
"12219","STK32A",0,0,0,0
"12220","NRG2",0,0,0,0
"12221","GSTCD",0,0,0,0
"12222","SYT1",0,0,0,0
"12223","CENPV",0,0,0,0
"12224","DEFB1",0,0,0,0
"12225","SERPINI1",0,0,0,0
"12226","MAPKBP1",0,0,0,0
"12227","C2orf40",0,0,0,0
"12228","APOBR",0,0,0,0
"12229","HIST2H2BE",0,0,0,0
"12230","FUT4",0,0,0,0
"12231","SORBS1",0,0,0,0
"12232","FGF11",0,0,0,0
"12233","DLL1",0,0,0,0
"12234","OVGP1",0,0,0,0
"12235","FGF18",0,0,0,0
"12236","ERCC3",0,0,0,0
"12237","TMEM110",0,0,0,0
"12238","GNLY",0,0,0,0
"12239","RFXAP",0,0,0,0
"12240","NRK",0,0,0,0
"12241","ZNF345",0,0,0,0
"12242","NRXN2",0,0,0,0
"12243","C12orf50",0,0,0,0
"12244","TMPRSS11E",0,0,0,0
"12245","DLX4",0,0,0,0
"12246","PTGR1",0,0,0,0
"12247","LYNX1",0,0,0,0
"12248","MAN2B1",0,0,0,0
"12249","SSBP4",0,0,0,0
"12250","DPH7",0,0,0,0
"12251","C15orf65",0,0,0,0
"12252","MS4A8",0,0,0,0
"12253","PCDH12",0,0,0,0
"12254","FBXL7",0,0,0,0
"12255","TOMM5",0,0,0,0
"12256","FBLL1",0,0,0,0
"12257","RBM4B",0,0,0,0
"12258","C11orf53",0,0,0,0
"12259","MATK",0,0,0,0
"12260","GAL3ST4",0,0,0,0
"12261","ARHGAP27",0,0,0,0
"12262","INTS9",0,0,0,0
"12263","RASGEF1A",0,0,0,0
"12264","PXMP2",0,0,0,0
"12265","SEMA7A",0,0,0,0
"12266","IFI35",0,0,0,0
"12267","WDR7",0,0,0,0
"12268","GABBR1",0,0,0,0
"12269","NOVA1",0,0,0,0
"12270","C6orf201",0,0,0,0
"12271","HOXC13",0,0,0,0
"12272","CYP4B1",0,0,0,0
"12273","ATP8A1",0,0,0,0
"12274","MAP3K14",0,0,0,0
"12275","TUBA3E",0,0,0,0
"12276","SERPINB5",0,0,0,0
"12277","C6orf141",0,0,0,0
"12278","AC016549.1",0,0,0,0
"12279","SLC2A13",0,0,0,0
"12280","PSTK",0,0,0,0
"12281","DAGLA",0,0,0,0
"12282","ATXN3",0,0,0,0
"12283","C6orf52",0,0,0,0
"12284","SLC35F3",0,0,0,0
"12285","FAM189A1",0,0,0,0
"12286","CARNS1",0,0,0,0
"12287","CNTNAP2",0,0,0,0
"12288","RNF165",0,0,0,0
"12289","CLSTN2",0,0,0,0
"12290","PTPRT",0,0,0,0
"12291","CTSW",0,0,0,0
"12292","AC011043.1",0,0,0,0
"12293","HPSE",0,0,0,0
"12294","FCGR1A",0,0,0,0
"12295","BRMS1L",0,0,0,0
"12296","LZIC",0,0,0,0
"12297","PRDM5",0,0,0,0
"12298","ZNF646",0,0,0,0
"12299","TNFSF14",0,0,0,0
"12300","ADCY4",0,0,0,0
"12301","ZNF628",0,0,0,0
"12302","MOBP",0,0,0,0
"12303","TMEM191B",0,0,0,0
"12304","PRPH2",0,0,0,0
"12305","ATAD5",0,0,0,0
"12306","SLC25A40",0,0,0,0
"12307","TMEM59L",0,0,0,0
"12308","ORM1",0,0,0,0
"12309","HEPACAM2",0,0,0,0
"12310","RLN2",0,0,0,0
"12311","TPPP",0,0,0,0
"12312","ZNF729",0,0,0,0
"12313","ZC4H2",0,0,0,0
"12314","BNIPL",0,0,0,0
"12315","PTCD2",0,0,0,0
"12316","WDFY4",0,0,0,0
"12317","ZMYND15",0,0,0,0
"12318","DUSP18",0,0,0,0
"12319","AUNIP",0,0,0,0
"12320","RP11.514O12.4",0,0,0,0
"12321","F8A1",0,0,0,0
"12322","TTC34",0,0,0,0
"12323","DNAJC17",0,0,0,0
"12324","ZNF547",0,0,0,0
"12325","S100A8",0,0,0,1
"12326","NMNAT3",0,0,0,0
"12327","IQCC",0,0,0,0
"12328","PPP1R16B",0,0,0,0
"12329","C17orf104",0,0,0,0
"12330","OSGEPL1",0,0,0,0
"12331","TIAM2",0,0,0,0
"12332","SLC16A6",0,0,0,0
"12333","CEP295",0,0,0,0
"12334","MPP2",0,0,0,0
"12335","BRSK1",0,0,0,0
"12336","TMEM133",0,0,0,0
"12337","MID2",0,0,0,0
"12338","MCM10",0,0,0,0
"12339","HAMP",0,0,0,0
"12340","CDYL2",0,0,0,0
"12341","PCLO",0,0,0,0
"12342","TMEM130",0,0,0,0
"12343","ANKRD35",0,0,0,0
"12344","CHRNA7",0,0,0,0
"12345","HSPC047",0,0,0,0
"12346","ADGRL3",0,0,0,0
"12347","SLC6A17",0,0,0,0
"12348","MST1",0,0,0,0
"12349","HIST1H1E",0,0,0,0
"12350","WDR25",0,0,0,0
"12351","FAM220A",0,0,0,0
"12352","RASIP1",0,0,0,0
"12353","ZSCAN21",0,0,0,0
"12354","GPC1",0,0,0,1
"12355","SETDB2",0,0,0,0
"12356","OBP2B",0,0,0,0
"12357","TLR4",0,0,0,0
"12358","ITGA8",0,0,0,0
"12359","CLDN20",0,0,0,0
"12360","TFAP2E",0,0,0,0
"12361","ZNF492",0,0,0,0
"12362","TRPM2",0,0,0,0
"12363","ZBTB5",0,0,0,0
"12364","SNAI1",0,0,0,0
"12365","HAUS4",0,0,0,0
"12366","CHTF18",0,0,0,0
"12367","DMBT1",0,0,0,0
"12368","IL20RB",0,0,0,0
"12369","SLC9A5",0,0,0,0
"12370","CDK18",0,0,0,0
"12371","CYP24A1",0,0,0,0
"12372","THEMIS",0,0,0,0
"12373","GHR",0,0,0,0
"12374","NUDT17",0,0,0,0
"12375","DTX4",0,0,0,0
"12376","PDE8B",0,0,0,0
"12377","GLB1L3",0,0,0,0
"12378","HLF",0,0,0,0
"12379","COL20A1",0,0,0,0
"12380","TMTC4",0,0,0,0
"12381","GRB14",0,0,0,0
"12382","ZNF419",0,0,0,0
"12383","KATNAL1",0,0,0,0
"12384","FAM209A",0,0,0,0
"12385","SHPRH",0,0,0,0
"12386","FAM83B",0,0,0,0
"12387","NEXN",0,0,0,0
"12388","FOLH1",0,0,0,0
"12389","ARHGAP33",0,0,0,0
"12390","RRAD",0,0,0,0
"12391","ZNF280C",0,0,0,0
"12392","DHRS1",0,0,0,0
